pid,title,journal_title,year,period_3,author_position,author_name,inferred_gender,female_probability,classifier,classifier_version,census_year,threshold
S0102-85292010000200004,A política externa mexicana de direitos humanos durante o governo fox (2000-2006): as estratégias de lock-in e sinalização,Contexto Internacional,2010,2005-2011,1,Bruno Boti Bernardi,Masculino,0.006017689250676158,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292010000200005,A visão brasileira da futura ordem global,Contexto Internacional,2010,2005-2011,1,Daniel Flemes,Masculino,0.006345824743137466,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292010000200006,Pensamento brasileiro e integração regional,Contexto Internacional,2010,2005-2011,1,Tullo Vigevani,Não classificado,NA,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292010000200006,Pensamento brasileiro e integração regional,Contexto Internacional,2010,2005-2011,2,Haroldo Ramanzini Júnior,Masculino,0.001832005129614363,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292010000200007,O processo de integração regional: fronteiras abertas para os trabalhadores do Mercosul,Contexto Internacional,2010,2005-2011,1,Sonia de Camargo,Feminino,0.9963053350220876,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292010000200008,"Identidade, status e instituições internacionais: o caso do Brasil, da Índia e do tratado de não proliferação",Contexto Internacional,2010,2005-2011,1,Oliver Stuenkel,Masculino,0.010313053029840728,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292010000200009,"A implementação do consenso: Itamaraty, Ministério da Fazenda e a liberalização brasileira",Contexto Internacional,2010,2005-2011,1,Daniel Ricardo Castelan,Masculino,0.006345824743137466,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292010000200010,A legitimidade da política de segurança democrática e a doutrina de segurança nacional na Colômbia,Contexto Internacional,2010,2005-2011,1,Diogo Monteiro Dario,Masculino,0.005486420201653193,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292010000200011,Acordos bilaterais de comércio como estratégia de inserção regional e internacional do Chile,Contexto Internacional,2010,2005-2011,1,Renata Rossetto Lopes,Feminino,0.9950344042661902,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292010000200011,Acordos bilaterais de comércio como estratégia de inserção regional e internacional do Chile,Contexto Internacional,2010,2005-2011,2,Carlos Eduardo Carvalho,Masculino,0.004324201148598975,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292010000200012,Como saber se as convenções internacionais de meio ambiente realmente funcionam? abordagens teórico-metodológicas sobre a eficácia dos regimes ambientais,Contexto Internacional,2010,2005-2011,1,Andrea Q Steiner,Feminino,0.9926044696348224,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292010000200012,Como saber se as convenções internacionais de meio ambiente realmente funcionam? abordagens teórico-metodológicas sobre a eficácia dos regimes ambientais,Contexto Internacional,2010,2005-2011,2,Marcelo de Almeida Medeiros,Masculino,0.003919299056792599,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292011000100001,"Eppur si muove: mobilidade humana, cidadania e globalização",Contexto Internacional,2011,2005-2011,1,Carolina Moulin,Feminino,0.9959655698059576,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292011000100002,Quem é o imigrante? O direito europeu e a categorização das pessoas na União Europeia,Contexto Internacional,2011,2005-2011,1,Elspeth Guild,Não classificado,NA,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292011000100003,A política do Brasil para as migrações internacionais,Contexto Internacional,2011,2005-2011,1,Rossana Rocha Reis,Feminino,1,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292011000100004,Introdução ao estudo da migração internacional na Amazônia,Contexto Internacional,2011,2005-2011,1,Luis E Aragón,Masculino,0.00523837530435903,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292011000100005,Desafiando os limites da cidadania da União Europeia: as disputas dos grupos roma acerca da (i)mobilidade,Contexto Internacional,2011,2005-2011,1,Vicki Squire,Feminino,1,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292011000100006,A visão do Paraguai no Brasil,Contexto Internacional,2011,2005-2011,1,Sylvain Souchaud,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292011000100007,Migração internacional recente no amazonas: o caso dos Hispano-americanos,Contexto Internacional,2011,2005-2011,1,Sidney Antônio da Silva,Masculino,0.015140889392386399,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292011000100008,Atos de cidadania europeia: uma sociologia política da mobilidade,Contexto Internacional,2011,2005-2011,1,Claudia Aradau,Feminino,0.9953587526610611,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292011000100008,Atos de cidadania europeia: uma sociologia política da mobilidade,Contexto Internacional,2011,2005-2011,2,Jef Huysmans,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292011000100008,Atos de cidadania europeia: uma sociologia política da mobilidade,Contexto Internacional,2011,2005-2011,3,Vicki Squire,Feminino,1,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292011000100009,Resistência depois da morte: restituindo humanidade ao Homo Sacer,Contexto Internacional,2011,2005-2011,1,Roxanne Lynn Doty,Feminino,1,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292011000200002,O projeto do submarino nuclear brasileiro,Contexto Internacional,2011,2005-2011,1,João Roberto Martins Filho,Masculino,0.005752624607649723,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292011000200003,O Brasil e as operações de manutenção da paz da ONU: os casos do Timor Leste e Haiti,Contexto Internacional,2011,2005-2011,1,Djuan Bracey,Não classificado,NA,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292011000200004,Forças armadas para quê? Para isso,Contexto Internacional,2011,2005-2011,1,Domício Proença Júnior,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292011000200005,"Crime organizado, estado e segurança internacional",Contexto Internacional,2011,2005-2011,1,Marco Cepik,Masculino,0.003497610312242155,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292011000200005,"Crime organizado, estado e segurança internacional",Contexto Internacional,2011,2005-2011,2,Pedro Borba,Masculino,0.006652598557813649,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292011000200006,"""Defesa"" ou ""segurança""?: reflexões em torno de conceitos e ideologias",Contexto Internacional,2011,2005-2011,1,Héctor Luis Saint-Pierre,Masculino,0.006144393241167435,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292011000200007,Modelos de reputação internacional e paradigmas de política externa,Contexto Internacional,2011,2005-2011,1,Sabrina Evangelista Medeiros,Feminino,0.9950830208891269,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292011000200008,Contestação de normas e ameaça à paz e à segurança regional e internacional: a facilidade excessiva de acesso a armas,Contexto Internacional,2011,2005-2011,1,Denise Garcia,Feminino,0.9961923510289719,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292011000200009,A questão do banimento internacional das minas terrestres: novos atores na segurança internacional e os casos das Américas Central e do Sul,Contexto Internacional,2011,2005-2011,1,James Augusto Pires Tibúrcio,Masculino,0.010424386146929499,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292011000200009,A questão do banimento internacional das minas terrestres: novos atores na segurança internacional e os casos das Américas Central e do Sul,Contexto Internacional,2011,2005-2011,2,Rodrigo Fracalossi de Moraes,Masculino,0.004016643432093622,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292011000200010,Argentina e Chile: mudança de paradigma?,Contexto Internacional,2011,2005-2011,1,Claudio Fuentes,Masculino,0.004602670383919882,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292011000200010,Argentina e Chile: mudança de paradigma?,Contexto Internacional,2011,2005-2011,2,Gonzalo Álvarez,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000100001,Narcotráfico e militarização nas Américas: vício de guerra,Contexto Internacional,2012,2012-2018,1,Thiago Rodrigues,Masculino,0.004804593402483693,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000100002,Qual o lugar da democracia nas Relações Internacionais?: Uma narrativa teórica,Contexto Internacional,2012,2012-2018,1,Guilherme Stolle Paixão e Casarões,Masculino,0.007027704120642254,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000100003,"Clausewitz, o realismo estrutural e a paz democrática: uma abordagem crítica",Contexto Internacional,2012,2012-2018,1,Flávio Pedroso Mendes,Masculino,0.005258029152624954,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000100004,Ordem e poder na economia política global: a contribuição neogramsciana,Contexto Internacional,2012,2012-2018,1,Leonardo Ramos,Masculino,0.005328296056425968,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000100005,"""Sociedade civil global"": agentes não estatais e espaço de interação na sociedade política",Contexto Internacional,2012,2012-2018,1,Victor Coutinho Lage,Masculino,0.007169243998017367,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000100006,Yes we can?: A política externa de Obama para a América Latina: da decepção à autonomização da região,Contexto Internacional,2012,2012-2018,1,Sandra Colombo,Feminino,0.9963050282871853,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000100006,Yes we can?: A política externa de Obama para a América Latina: da decepção à autonomização da região,Contexto Internacional,2012,2012-2018,2,J. Ignacio Frechero,Não classificado,NA,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000100007,O design institucional da União Europeia e sua repercussão nas relações com a América Latina,Contexto Internacional,2012,2012-2018,1,Patrícia Luiza Kegel,Feminino,0.9965002505525132,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000100007,O design institucional da União Europeia e sua repercussão nas relações com a América Latina,Contexto Internacional,2012,2012-2018,2,Mohamed Amal,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000100008,A autonomia burocrática das organizações financeiras internacionais: um estudo comparado entre o Banco Mundial e o Fundo Monetário Internacional,Contexto Internacional,2012,2012-2018,1,Feliciano de Sá Guimarães,Masculino,0.00448681996634885,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000100009,O Itamaraty e a política externa brasileira: do insulamento à busca de coordenação dos atores governamentais e de cooperação com os agentes societários,Contexto Internacional,2012,2012-2018,1,Carlos Aurélio Pimenta de Faria,Masculino,0.004324201148598975,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000200001,Terrorismo e política internacional: uma aproximação à América do Sul,Contexto Internacional,2012,2012-2018,1,Marcial A. Garcia Suarez,Masculino,0.022970903522205207,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000200002,Reflexões sobre o lugar do esporte nas relações internacionais,Contexto Internacional,2012,2012-2018,1,Hugo Suppo,Masculino,0.005722846963929514,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000200003,Validar a guerra: a construção do regime de Expertise estratégica,Contexto Internacional,2012,2012-2018,1,Christophe Wasinski,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000200004,A fundamentação moral das relações internacionais pré-jurídicas a partir de Kant,Contexto Internacional,2012,2012-2018,1,Francisco Jozivan Guedes Lima,Masculino,0.0037814606357032808,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000200005,Soft China: o caráter evolutivo da estratégia de charme chinesa,Contexto Internacional,2012,2012-2018,1,Paulo Duarte,Masculino,0.004067919308461227,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000200006,Por uma nova ordem energética global? potencialidades e perspectivas da questão energética entre os países BRICS,Contexto Internacional,2012,2012-2018,1,José María Gómez,Masculino,0.004439709786646096,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000200006,Por uma nova ordem energética global? potencialidades e perspectivas da questão energética entre os países BRICS,Contexto Internacional,2012,2012-2018,2,Paulo Henrique Chamon,Masculino,0.004067919308461227,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000200006,Por uma nova ordem energética global? potencialidades e perspectivas da questão energética entre os países BRICS,Contexto Internacional,2012,2012-2018,3,Sérgio Britto Lima,Masculino,0.002966023515730268,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000200007,A hidropolítica platina no contexto do complexo regional de segurança da América do Sul: entre o conflito e a cooperação (1960-1979),Contexto Internacional,2012,2012-2018,1,Fábio Albergaria de Queiroz,Masculino,0.0038177332508959067,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000200008,Poder legislativo e política externa no Brasil: jogando com as regras,Contexto Internacional,2012,2012-2018,1,Fátima Anastasia,Feminino,0.9958408679927667,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000200008,Poder legislativo e política externa no Brasil: jogando com as regras,Contexto Internacional,2012,2012-2018,2,Christopher Mendonça,Masculino,0.008095995373716929,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000200008,Poder legislativo e política externa no Brasil: jogando com as regras,Contexto Internacional,2012,2012-2018,3,Helga Almeida,Feminino,1,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292012000200009,As possíveis causas domésticas da liderança brasileira na América do Sul,Contexto Internacional,2012,2012-2018,1,Luis Leandro Schenoni,Masculino,0.00523837530435903,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292013000100001,Política externa brasileira: os desafios de sua caracterização como política pública,Contexto Internacional,2013,2012-2018,1,Carlos R. S. Milani,Masculino,0.004324201148598975,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292013000100001,Política externa brasileira: os desafios de sua caracterização como política pública,Contexto Internacional,2013,2012-2018,2,Leticia Pinheiro,Feminino,0.9955420977374043,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292013000100002,"Brasil na governança global do clima, 2005-2012: a luta entre conservadores e reformistas",Contexto Internacional,2013,2012-2018,1,Eduardo Viola,Masculino,0.005914707369245647,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292013000100002,"Brasil na governança global do clima, 2005-2012: a luta entre conservadores e reformistas",Contexto Internacional,2013,2012-2018,2,Matías Franchini,Masculino,0.009258854871817268,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292013000100003,Complexo regional de segurança da América do Sul: uma nova perspectiva,Contexto Internacional,2013,2012-2018,1,Alexandre Fuccille,Masculino,0.004868447821499709,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292013000100003,Complexo regional de segurança da América do Sul: uma nova perspectiva,Contexto Internacional,2013,2012-2018,2,Lucas Pereira Rezende,Masculino,0.006964462086058777,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292013000100004,Governos subnacionais amazônicos: novos padrões de relacionamento na conjuntura internacional contemporânea,Contexto Internacional,2013,2012-2018,1,Paula Gomes Moreira,Feminino,0.9905837331397924,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292013000100005,O sistema interamericano de direitos humanos e a lei de justiça e paz na Colômbia: política doméstica e influência de normas internacionais,Contexto Internacional,2013,2012-2018,1,Bruno Boti Bernardi,Masculino,0.006017689250676158,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292013000100006,"A Sociologia Política Internacional distante da grande síntese: como articular relações entre as disciplinas de Relações Internacionais, Sociologia e Teoria Política",Contexto Internacional,2013,2012-2018,1,Didier Bigo,Masculino,0.06907894736842106,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292013000100007,A grande estratégia Chinesa e os BRICS,Contexto Internacional,2013,2012-2018,1,Haibin Niu,Não classificado,NA,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292013000100008,Através dos olhos do dragão: um estudo sobre o campo das Relações Internacionais na China,Contexto Internacional,2013,2012-2018,1,Alexandre César Cunha Leite,Masculino,0.004868447821499709,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292013000100008,Através dos olhos do dragão: um estudo sobre o campo das Relações Internacionais na China,Contexto Internacional,2013,2012-2018,2,Jéssica Cristina Resende Máximo,Feminino,0.9964613132459732,genderBR::get_gender,1.4.0,2022,0.9
S0102-85292013000100009,A economia política dos Fundos de Riqueza Soberana,Contexto Internacional,2013,2012-2018,1,Patricia Fonseca Ferreira Arienti,Feminino,0.9965002505525132,genderBR::get_gender,1.4.0,2022,0.9
